Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:55,08h 55m,INR 1119,5 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,06:20,08h 05m,999,5 Seats available,"3.9
295",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
City Land Travels,A/C Sleeper (2+1),22:40,07:30,08h 50m,972,11 Seats available,"3.8
56",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:15,07h 30m,INR 1199,2 Seats available,"3.3
85",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40,06:30,07h 50m,1099,4 Seats available,"3.0
152",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:30,07:00,08h 30m,1161,10 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:10,06:05,07h 55m,999,3 Seats available,"3.8
76",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:45,05:20,08h 35m,999,4 Seats available,"3.4
119",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:45,04:25,08h 40m,INR 2079,2 Seats available,"3.4
56",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),19:40,05:00,09h 20m,INR 1330,4 Seats available,"3.7
28",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,06:50,08h 20m,999,2 Seats available,"3.7
20",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:05,07:10,08h 05m,1161,6 Seats available,"2.7
107",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,05:35,08h 35m,INR 1107,33 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07:10,07h 30m,INR 1069,4 Seats available,"4.7
103",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:30,07h 10m,INR 720,8 Seats available,"4.5
157",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:00,08h 00m,INR 600,9 Seats available,"4.4
253",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:20,06:26,07h 06m,INR 910,11 Seats available,"4.8
65",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,INR 1650,1 Seat available,"4.6
59",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
New Navyug Travels,A/C Sleeper (2+1),22:45,05:15,06h 30m,INR 775,2 Seats available,"4.0
110",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:05,08h 35m,INR 1189,2 Seats available,"4.8
42",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,06:50,07h 50m,INR 699,11 Seats available,"4.7
36",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03:45,07h 45m,INR 1224,8 Seats available,"4.4
30",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06:50,07h 20m,INR 779,11 Seats available,"4.9
18",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,05:50,07h 20m,INR 760.95,35 Seats available,New,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05:05,08h 05m,INR 849,7 Seats available,"4.5
21",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07:15,08h 30m,INR 939,8 Seats available,"4.5
16",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:05,07h 35m,INR 1038,28 Seats available,"4.6
12",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:05,08h 05m,INR 859,6 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,07:35,09h 35m,INR 949,9 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,07:15,07h 35m,INR 1011,13 Seats available,"3.4
14",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:58,07:15,07h 17m,INR 1009,9 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,07:15,09h 45m,INR 1019,7 Seats available,"3.3
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04:30,05h 50m,INR 699,1 Seat available,"2.8
7",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
FlixBus,Bharat Benz A/C Sleeper (2+1),22:30,06:45,08h 15m,INR 1508.93,3 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,04:40,06h 15m,INR 600,4 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
City Land Travels,A/C Seater / Sleeper (2+1),23:15,06:20,07h 05m,INR 600,9 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Bhawani Travels,A/C Seater / Sleeper (2+2),23:00,05:30,06h 30m,INR 666,5 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 869,6 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,A/C Sleeper (2+1),21:35,05:05,07h 30m,INR 1166,12 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,06:20,06h 30m,INR 690,15 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 1100,4 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:26,07h 56m,INR 600,2 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:05,05:50,06h 45m,INR 799,2 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:40,06:20,07h 40m,INR 686,16 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,05:46,07h 06m,INR 751,34 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,05:35,06h 30m,INR 621,21 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:35,05:35,06h 00m,INR 651,28 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
CALL2TRIP,A/C Seater / Sleeper (2+2),22:40,05:10,06h 30m,INR 850,4 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Lavish Travels,A/C Seater / Sleeper (2+2),19:30,03:15,07h 45m,INR 535,12 Seats available,"2.7
7",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08:45,09h 15m,INR 3300,45 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Classic Travels,A/C Seater / Sleeper (2+2),21:25,04:55,07h 30m,INR 649,24 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:00,04:45,07h 45m,INR 1350,36 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Goel Tourist (Regd),A/C Seater / Sleeper (2+2),21:40,04:05,06h 25m,INR 550,28 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:40,04:45,06h 05m,INR 600,3 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:50,07:00,09h 10m,INR 1176,7 Seats available,"4.6
585",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,06:16,08h 05m,INR 1170,6 Seats available,"4.6
503",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:45,09h 15m,INR 900,3 Seats available,"4.5
503",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
AdDeltin Travels Pvt Ltd,A/C Seater / Sleeper (2+1),20:05,05:00,08h 55m,INR 980,14 Seats available,"4.6
7",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,04:18,08h 22m,INR 790,10 Seats available,"4.5
392",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,07:30,09h 00m,INR 1170,12 Seats available,"4.4
611",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:30,09h 00m,INR 1019,7 Seats available,"4.5
268",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
AdGolden Temple Express Volvo,A/C Seater / Sleeper (2+2),20:45,05:20,08h 35m,INR 1099,4 Seats available,"3.4
119",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:20,06:30,08h 10m,INR 1239,11 Seats available,"4.4
351",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,06:05,08h 50m,INR 1179,5 Seats available,"4.4
328",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:20,09h 20m,INR 1170,10 Seats available,"4.3
474",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:20,06:40,10h 20m,INR 1192,6 Seats available,"4.5
119",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,06:45,09h 00m,INR 1219,13 Seats available,"4.4
192",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:50,05:30,07h 40m,INR 1299,1 Seat available,"4.3
229",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:20,05:10,07h 50m,INR 799,2 Seats available,"4.2
277",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,07:15,08h 30m,INR 1229,11 Seats available,"4.3
156",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:40,08h 40m,INR 1219,12 Seats available,"4.2
186",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:15,06:20,08h 05m,INR 1099,5 Seats available,"3.9
295",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:30,06:45,09h 15m,INR 1170,4 Seats available,"4.2
331",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:10,06:05,07h 55m,INR 1099,3 Seats available,"3.8
76",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
City Land Travels,A/C Sleeper (2+1),22:40,07:30,08h 50m,INR 1080,11 Seats available,"3.8
56",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:15,05:15,09h 00m,INR 1129,7 Seats available,"4.5
27",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:15,07h 30m,INR 1199,2 Seats available,"3.3
85",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:40,06:30,07h 50m,INR 1199,4 Seats available,"3.0
152",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:45,04:25,08h 40m,INR 2079,2 Seats available,"3.4
56",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:55,08h 55m,INR 1119,5 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:05,07:10,08h 05m,INR 1286,6 Seats available,"2.7
107",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),22:30,06:50,08h 20m,INR 1099,2 Seats available,"3.7
20",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),22:30,07:00,08h 30m,INR 1286,10 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),19:40,05:00,09h 20m,INR 1330,4 Seats available,"3.7
28",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,09:58,10h 00m,INR 1226,34 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-airport-to-kapurthala,Delhi Airport to Kapurthala
GK Travels,A/C Seater/Sleeper (2+1),21:00,01:30,04h 30m,854,10 Seats available,3.7,https://www.redbus.in/bus-tickets/amritsar-to-patiala,Amritsar to Patiala
