Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:35,05h 05m,INR 749,5 Seats available,"4.9
19",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 649,5 Seats available,"4.7
227",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,04:59,05h 19m,INR 600,8 Seats available,"4.7
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,Electric A/C Seater/Sleeper (2+1),23:55,05:10,05h 15m,425,2 Seats available,"4.3
143",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06:15,06h 20m,399,43 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06:00,06h 05m,399,38 Seats available,"3.4
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06:05,06h 10m,399,38 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Lavish Travels,A/C Seater / Sleeper (2+2),18:15,01:00,06h 45m,482,7 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),18:15,23:00,04h 45m,696,4 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,01:50,07h 05m,INR 549,32 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Hari Transport Company,Volvo A/C Semi Sleeper (2+2 ),19:00,02:05,07h 05m,INR 652,45 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Heera Himachal Holidays,A/C Seater (2+2),19:30,00:45,05h 15m,INR 749,32 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Heera Himachal Holidays,A/C Seater (2+2),19:30,01:15,05h 45m,INR 749,32 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,02:00,06h 20m,750,4 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,01:20,05h 20m,683,20 Seats available,"2.8
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),20:00,01:20,05h 20m,579,21 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,02:30,06h 00m,495,20 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,INR 570,12 Seats available,"2.9
3",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Perfect Holiday,A/C Sleeper (2+2),20:30,02:20,05h 50m,719,38 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),20:30,01:30,05h 00m,INR 499,26 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:00,03:00,06h 00m,664,9 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),21:15,02:45,05h 30m,438,27 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,04:05,06h 35m,INR 549,21 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),22:30,04:00,05h 30m,440,11 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,04:00,05h 30m,704,35 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 475.24,45 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,05:45,06h 10m,739,33 Seats available,"2.7
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,475,34 Seats available,"2.8
29",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Lucky Bus Service,Volvo A/C Sleeper (2+2),18:30,01:00,06h 30m,1124,32 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Metahills holidays,Scania A/C Semi Sleeper (2+2),19:00,23:21,04h 21m,1169,26 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,00:30,05h 15m,1006,7 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,00:30,05h 15m,1006,31 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,01:10,05h 50m,899,6 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Lucky Bus Service,Volvo A/C Sleeper (2+2),19:30,01:45,06h 15m,1124,34 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:30,01:20,05h 50m,INR 1039,25 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:45,00:45,05h 00m,1006,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Metahills holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,00:51,04h 21m,989,31 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,02:05,05h 10m,846,7 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 1161,9 Seats available,"4.7
21",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,A/C Sleeper (2+1),21:35,03:00,05h 25m,1052,2 Seats available,"4.8
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:55,01:30,03h 35m,1709,35 Seats available,3.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),21:55,01:55,04h 00m,849,26 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,06:30,08h 30m,INR 3850,25 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,03:00,05h 00m,1399,49 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:40,05h 40m,INR 844,10 Seats available,"4.2
145",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,03:10,05h 10m,INR 950,9 Seats available,"4.6
18",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:00,04:05,06h 05m,1045,5 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,06:15,08h 15m,INR 3850,32 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Shub Yatra Holidays,A/C Sleeper (2+2),22:00,03:30,05h 30m,819,35 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:20,03:00,04h 40m,1614,33 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Here Bus,AC Seater (2+2),22:25,03:10,04h 45m,2271,45 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,03:45,05h 15m,INR 882,9 Seats available,"4.8
72",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Here Bus,Volvo AC Seater (2+2),22:55,04:05,05h 10m,894,45 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,03:55,04h 55m,INR 969,11 Seats available,"4.5
325",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:10,04:10,05h 00m,1709,39 Seats available,3.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,07:45,08h 15m,INR 3300,43 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08:00,08h 30m,INR 3300,48 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,04:40,05h 10m,INR 1725,1 Seat available,"4.5
176",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,04:55,05h 25m,836,4 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,05:10,05h 30m,INR 990,7 Seats available,"4.6
224",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),19:00,22:20,03h 20m,INR 1199,49 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),19:30,01:00,05h 30m,INR 1799,49 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),19:30,23:55,04h 25m,INR 999,29 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),20:00,01:45,05h 45m,INR 1349,41 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,03:00,06h 30m,INR 998,25 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,02:10,05h 40m,INR 998,25 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,02:50,05h 50m,880,25 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Apex Bus Travels,A/C Seater / Sleeper (2+2),22:45,03:15,04h 30m,809,38 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,Electric A/C Seater (2+2),23:40,05:05,05h 25m,824,1 Seat available,"2.3
20",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,21:15,02:00,04h 45m,INR 691,22 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
RSRTC - 166269,Express Non AC Seater 2+3,22:00,02:55,04h 55m,INR 326,42 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
HRTC - 6639,A/C Executive (2+3),22:00,03:30,05h 30m,INR 390,34 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,A/C Seater (2+2),18:30,23:55,05h 25m,445,22 Seats available,"3.9
390",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),19:00,01:10,06h 10m,333,13 Seats available,"4.0
13",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,A/C Seater (2+2),20:00,01:20,05h 20m,445,11 Seats available,"4.0
382",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:00,03:40,06h 40m,342,4 Seats available,"3.4
25",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),21:50,02:45,04h 55m,INR 450,11 Seats available,"3.4
78",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,612,5 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater/Sleeper (2+1),22:00,03:15,05h 15m,416,4 Seats available,"4.0
142",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:19,04:00,05h 41m,422,26 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,INR 600,3 Seats available,"4.7
229",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,A/C Seater (2+2),23:00,04:15,05h 15m,686,15 Seats available,"4.2
323",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),18:30,23:30,05h 00m,549,1 Seat available,"2.0
5",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 999,4 Seats available,"4.6
41",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04:30,04h 55m,INR 899,4 Seats available,"4.8
304",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,651,7 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:45,05h 05m,INR 1052,5 Seats available,"4.6
425",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater/Sleeper (2+1),23:45,05:00,05h 15m,437,4 Seats available,"3.4
116",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,INR 599,6 Seats available,"4.4
66",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,696,10 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,INR 599,8 Seats available,"4.8
65",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:59,05:00,05h 01m,527,24 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:59,06:15,06h 16m,1044,1 Seat available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),19:05,23:30,04h 25m,549,2 Seats available,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:10,05:10,06h 00m,1321,9 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),21:15,02:45,05h 30m,INR 450,2 Seats available,"2.5
19",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,03:00,04h 35m,2565,49 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,03:00,04h 35m,2565,53 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:28,05:00,06h 32m,INR 3850,4 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 3850,4 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:45,05:10,05h 25m,1461,10 Seats available,"4.7
379",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:25,05:00,05h 35m,INR 1330,4 Seats available,"1.8
5",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zimindara Travels,AC Sleeper (2+1),20:30,23:15,02h 45m,INR 649,10 Seats available,4.0,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,01:15,03h 00m,648,13 Seats available,3.5,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),21:20,23:20,02h 00m,890,3 Seats available,3.5,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh
Om Sidh Express,Volvo A/C (2+2),20:20,23:30,03h 10m,808,27 Seats available,3.3,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),22:50,01:15,02h 25m,INR 699,32 Seats available,3.0,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),22:50,01:30,02h 40m,INR 699,32 Seats available,3.0,https://www.redbus.in/bus-tickets/yamuna-nagar-to-chandigarh,Yamuna Nagar to Chandigarh
Zimindara Travels,AC Sleeper (2+1),23:00,02:15,03h 15m,INR 599,28 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:55,02:00,02h 05m,INR 1599,7 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,02:00,02h 30m,INR 1099,7 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,00:35,02h 35m,664,21 Seats available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,02:00,02h 05m,810,10 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,00:20,02h 50m,629,11 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),23:30,02:00,02h 30m,854,36 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar
