Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,369,20 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,22:30,02h 30m,270,38 Seats available,2.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,22:25,02h 15m,278,42 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,23:25,02h 10m,INR 300,32 Seats available,2.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,23:05,01h 50m,278,36 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),19:30,22:30,03h 00m,449,33 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
New Babu Travels,A/C Seater/Sleeper (2+1),19:45,23:00,03h 15m,INR 523.81,15 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:00,22:45,02h 45m,INR 450,36 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Sleeper (2+1),20:10,23:30,03h 20m,INR 900,15 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),20:15,22:10,01h 55m,INR 700,33 Seats available,4.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ankit Travels,A/C Seater / Sleeper (2+1),20:20,22:50,02h 30m,719,36 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,22:59,02h 30m,INR 600,20 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rathore Travels Madho,NON AC Seater / Sleeper 2+1,20:30,22:30,02h 00m,INR 500,43 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neeraj travels,A/C Seater / Sleeper (2+1),20:40,23:20,02h 40m,405,34 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,AC Sleeper (2+1),20:45,22:55,02h 10m,INR 524,30 Seats available,3.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,23:30,02h 45m,INR 500,40 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Devraj Travels,A/C Seater / Sleeper (2+1),21:15,23:15,02h 00m,INR 4999,38 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neelam Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,23:00,01h 45m,INR 400,14 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SKYNET TRAVELS AND CARGO,A/C Sleeper (2+1),21:20,23:05,01h 45m,INR 810,34 Seats available,4.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:31,23:57,01h 26m,INR 799,33 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neelam Travels,A/C Seater / Sleeper (2+1),23:00,00:30,01h 30m,INR 500,42 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,21:55,02h 25m,450,9 Seats available,2.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Tamanna Travels,AC Sleeper (2+1),20:00,23:00,03h 00m,INR 1237.14,30 Seats available,2.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02h 30m,569,37 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,23:15,02h 15m,380,14 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Supreme Zamindara Travels,NON AC Seater / Sleeper 2+1,21:15,23:15,02h 00m,INR 850,38 Seats available,2.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,04:00,06h 30m,INR 570,8 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
RSRTC - 195691,Semi Deluxe Non AC Seater 2+2,22:01,04:15,06h 14m,INR 411,6 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,05:00,08h 00m,INR 397,51 Seats available,"3.1
23",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:00,07h 05m,INR 599,1 Seat available,"2.7
75",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Aligarh (uttar pradesh) to Jaipur (Rajasthan)
RSRTC - 189240,NON AC Seater / Sleeper 2+1,21:00,02:10,05h 10m,INR 341,13 Seats available,"3.6
25",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 194692,Express Non AC Seater 2+3,23:59,05:30,05h 31m,INR 265,35 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),00:30,06:00,05h 30m,INR 500,7 Seats available,"4.2
147",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
S.Nath Travels,A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,INR 333,18 Seats available,"2.8
50",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),20:35,02:00,05h 25m,INR 400,17 Seats available,"2.2
35",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Govinda Ganesh Travels (Baran),NON A/C Seater/ Sleeper (2+1),23:30,05:30,06h 00m,INR 300,25 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),20:50,02:25,05h 35m,INR 400,13 Seats available,"1.7
29",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Ganesh Travels,A/C Seater / Sleeper (2+1),23:50,05:00,05h 10m,INR 350,11 Seats available,"1.4
8",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
M R Travels,NON AC Seater / Sleeper 2+1,22:50,05:05,06h 15m,INR 357,16 Seats available,"1.6
7",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Babu Travels,Non A/C Seater / Sleeper (2+1),22:00,05:05,07h 05m,INR 300,1 Seat available,"2.9
147",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Navrang Travels,NON A/C Sleeper (2+1),21:50,04:30,06h 40m,INR 450,3 Seats available,"2.6
139",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Ganesh Travels,NON A/C Seater/ Sleeper (2+1),23:30,05:00,05h 30m,INR 300,1 Seat available,"2.3
11",https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 197958,Express Non AC Seater 2+3,23:00,04:30,05h 30m,INR 263,42 Seats available, ,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,01:00,04h 30m,314,34 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,360,42 Seats available,"3.4
5",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,INR 350,23 Seats available,"3.0
25",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,03:00,04h 45m,270,33 Seats available,"2.9
16",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,INR 449,18 Seats available,"1.5
11",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:50,04h 20m,INR 999,7 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,23:55,03h 40m,854,40 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Mahadev Travels JOD,Bharat Benz A/C Sleeper (2+1),21:45,02:45,05h 00m,3800,40 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
RSRTC - 177697,Express Non AC Seater 2+3,20:50,04:50,08h 00m,INR 369,40 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 190202,Express Non AC Seater 2+3,21:50,05:00,07h 10m,INR 369,42 Seats available,"3.5
20",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 195689,Semi Deluxe Non AC Seater 2+2,22:01,04:30,06h 29m,INR 411,4 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 197499,Deluxe AC Seater 2+2,23:00,04:30,05h 30m,INR 590,13 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07:25,07h 41m,INR 397,52 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,04:55,07h 25m,INR 400,20 Seats available,"4.4
79",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,04:25,07h 10m,INR 400,13 Seats available,"3.7
81",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:00,07h 00m,554,2 Seats available,"3.0
104",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,04:15,05h 45m,540,14 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,04:30,07h 30m,INR 449,31 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,03:15,07h 00m,540,20 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,03:00,05h 45m,810,13 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,23:00,01h 45m,INR 239,16 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 188804,Express Non AC Seater 2+3,22:00,23:45,01h 45m,INR 120,42 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,23:45,01h 30m,INR 239,37 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RSRTC - 190951,Express Non AC Seater 2+3,23:25,01:30,02h 05m,INR 120,42 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,01:15,02h 00m,INR 250,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Shrinath® Travel Agency Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:30,22:30,03h 00m,INR 700,40 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Chanakya Travels Agency,A/C Seater / Sleeper (2+1),19:45,22:30,02h 45m,INR 1100,39 Seats available,3.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),19:48,21:33,01h 45m,INR 1047.62,26 Seats available,3.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Rathi Travels Agency,NON A/C Sleeper (2+1),19:49,22:14,26h 25m,INR 891,49 Seats available,3.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Mahadev Travels JOD,Bharat Benz A/C Sleeper (2+1),20:00,21:45,01h 45m,3800,40 Seats available,4.3,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02h 00m,540,38 Seats available,3.5,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Naveen Tour and Travels,NON A/C Sleeper (2+1),21:45,23:55,02h 10m,INR 749,2 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
MASTER TRAVELS (RANIWAL),A/C Seater / Sleeper (2+2),21:59,23:55,01h 56m,499,12 Seats available,3.2,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Naveen Tour and Travels,A/C Sleeper (2+1),22:10,23:50,01h 40m,INR 899,1 Seat available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,23:59,01h 04m,INR 550,38 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
bhaiya travels,NON A/C Sleeper (2+1),22:55,00:40,01h 45m,INR 1000,4 Seats available,3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:45,02:00,02h 15m,800,38 Seats available,3.2,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Nandu Travels,NON A/C Sleeper (2+1),23:49,02:03,02h 14m,INR 900,18 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
V k jain travels,A/C Seater / Sleeper (2+1),23:50,02:20,02h 30m,INR 850,38 Seats available,3.0,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),23:58,01:40,01h 42m,INR 1200,14 Seats available,3.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
NS Travels,A/C Sleeper (2+1),00:09,01:30,01h 21m,INR 1200,36 Seats available,3.5,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Dev Darbar Travel Agency,A/C Sleeper (2+1),19:45,22:30,02h 45m,1799,23 Seats available,2.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
IBS Tour and Travels,NON A/C Sleeper (2+1),21:00,23:55,02h 55m,764,6 Seats available,2.5,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
New Kothari Travels,NON A/C Sleeper (2+2),20:00,22:00,02h 00m,INR 1500,20 Seats available,1.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Dev Darbar Travel Agency,A/C Sleeper (2+1),20:05,23:00,02h 55m,2610,30 Seats available,2.4,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Rathi Travels Business Class,NON A/C Sleeper (2+2),20:05,22:55,02h 50m,INR 420,20 Seats available,2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Deepak Travels,NON A/C Sleeper (2+1),20:45,00:15,03h 30m,1093,30 Seats available,1.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Deepak Travels,A/C Seater / Sleeper (2+2),20:45,23:10,02h 25m,836,48 Seats available,1.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Salasar vaishnav travels,A/C Seater / Sleeper (2+1),20:45,22:55,02h 10m,INR 1100,38 Seats available,2.2,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Deepak Travels,AC Sleeper (2+1),21:00,23:40,02h 40m,998,2 Seats available,1.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Amit Travels,A/C Seater / Sleeper (2+1),21:15,23:00,01h 45m,INR 499,22 Seats available,1.7,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Deepak Travels,A/C Seater / Sleeper (2+1),21:15,23:15,02h 00m,1425,9 Seats available,1.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Deepak Travels,A/C Seater / Sleeper (2+1),21:30,23:30,02h 00m,1568,34 Seats available,1.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Jai Ambey Travels,A/C Seater / Sleeper (2+2),21:30,23:30,02h 00m,INR 499,52 Seats available,2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Om Travels,NON A/C Sleeper (2+1),21:30,23:30,02h 00m,INR 1000,36 Seats available,2.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Jai Ambey Travels,A/C Seater / Sleeper (2+2),22:00,00:00,02h 00m,INR 550,54 Seats available,2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
RR Travels,A/C Seater / Sleeper (2+1),22:35,00:55,02h 20m,INR 500,41 Seats available,2.1,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Deepak Travels,NON A/C Seater/ Sleeper (2+1),23:15,02:00,02h 45m,1093,2 Seats available,1.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Thar Bus Service,Bharat Benz A/C Sleeper (2+1),23:30,01:10,01h 40m,INR 799,34 Seats available,New,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Ankit Travels,A/C Seater / Sleeper (2+1),23:40,01:40,02h 00m,INR 999,38 Seats available, ,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Ravina Travels (Regd),A/C Sleeper (2+1),23:45,01:30,01h 45m,629,8 Seats available,2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
Om shree ji travles,NON A/C Sleeper (2+1),23:45,01:15,01h 30m,740,31 Seats available,2.9,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
New Deep Travels,Volvo A/C Semi Sleeper (2+2),20:00,23:10,03h 10m,555,23 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),20:10,23:25,03h 15m,INR 523,21 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
AMBIKA TRAVELS AND CARGO,NON AC Seater / Sleeper 2+1,21:05,02:25,05h 20m,INR 600,36 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,INR 381,35 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),23:30,03:40,04h 10m,INR 350,38 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:15,00:00,03h 45m,INR 400,38 Seats available,"1.5
10",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,INR 400,15 Seats available,"2.5
8",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Amar Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,INR 429,30 Seats available,2.6,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,INR 235,37 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,00:25,02h 24m,INR 339,37 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,01:30,02h 30m,INR 339,37 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,02:40,02h 41m,INR 235,37 Seats available,4.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),19:35,22:21,02h 46m,INR 270,35 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,19:40,22:55,03h 15m,INR 270,41 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,23:55,03h 30m,INR 459,6 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,INR 270,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,21:30,00:57,03h 27m,INR 270,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
V k jain travels,NON A/C Seater/ Sleeper (2+1),21:31,00:16,02h 45m,INR 300,19 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,03:15,05h 30m,INR 400,31 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
FlixBus,VE A/C Sleeper (2+1),22:00,01:30,03h 30m,INR 119.64,8 Seats available,4.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
B R Travels,A/C Seater / Sleeper (2+1),22:00,01:03,03h 03m,INR 500,7 Seats available,4.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
